id,name,meal_type
23308,ada perez pralines,dessert
338065,ada s chocolate peanut butter fudge,dessert
338005,ada s peanut butter fudge,dessert
68563,adam   eve sandwich,breakfast
396400,adam carolla s famous thanksgiving cranberry sauce recipe,other
383729,adam perry lang s secret recipe baby back ribs,dinner
13709,adam west s super bowl dumplings,other
21826,adam s cabbage,other
249564,adam s dry rub ribs   low carb,dinner
361598,adam s favorite creamy cheesy cauliflower soup,other
229252,adam s fruit popsicles,dessert
29512,adam s laksa for one,dinner
19724,adam s ribs,dinner
101606,adams  snickerdoodles  2004  canadian,dessert
82796,adams ginger snappys,dessert
168085,adams sunrise,drink
284886,adana kebab,dinner
473755,adapted columbia restaurant 1905 salad recipe,other
106882,adapted from todd wilbur s top secret recipes big mac sauce,other
173611,adas bil hamod   lentils with lemon juice,other
430878,adas polo   persian rice with lentils,other
213141,adas polow,other
353023,add a little interest with persian couscous,other
117155,add ins bread,other
18809,add an ingredient risotto,other
230004,adders fork  glazed carrots   parsnips  zwt three,other
40050,addicted to porridge,breakfast
199022,addicting cheesy potato casserole,other
288721,addicting chicken tetrazzini,dinner
248199,addicting chocolate chip cookies,dessert
376957,addicting sweet and sour salsa,other
408940,addicting wild rice   asparagus salad,other
242403,addictive  0 point  cabbage soup ww,other
421771,addictive asparagus,other
83608,addictive cheeseburger pizza,dinner
277562,addictive chex mix,other
371704,addictive chicken,dinner
69990,addictive chicken tenders  one taste and you re addicted,other
394588,addictive chocolate tapioca pudding,dessert
267714,addictive corn dip,other
111045,addictive dill pickles,other
274926,addictive green enchiladas,dinner
97315,addictive healthy muffins,breakfast
392112,addictive jalapeno popper bites,other
248649,addictive meatballs,dinner
114558,addictive mexican stew,dinner
93073,addictive milk toffee to enjoy with coffee,dessert
393742,addictive oatmeal molasses cookies,dessert
340174,addictive olive spread,other
297332,addictive pico de gallo  aka salsa cruda,other
380747,addictive pierogi casserole,dinner
90174,addictive snack mix,other
251108,addictive toasty pecans,other
295712,addictive white chocolate cookies,dessert
120842,addictive yellow squash casserole,other
144823,addie s favorite peanut butter chocolate chip cookies,dessert
496717,addie s pound cake,dessert
392275,addy s pound cake  american girl collection,dessert
290438,adela s salsa,other
144643,adelaide s hermits,dessert
21360,adele s sumptuous carrot cake,dessert
56218,adi s shepherd s pie,dinner
297197,adie s short ribs,dinner
252680,adios amigos,drink
163522,adirondack applesauce and date bars,dessert
422801,adirondack red wing burger,dinner
14341,adjust a heat wings,other
87520,adlib hungarian paprikash,dinner
338790,admiral s coffee,drink
368986,admired avocado and crab pasta,dinner
466426,adobe empanadas,other
38191,adobe grilled pork chops,dinner
182820,adobe vegetable skillet,other
373454,adobo,dinner
329289,adobo beef tacos with pickled red onions,dinner
287051,adobo beef with gravy,dinner
259503,adobo bisaya,dinner
296649,adobo chicken pie,dinner
191671,adobo chicken with ginger,dinner
165074,adobo chips with warm goat cheese and cilantro salsa,other
234169,adobo filipino style,dinner
29306,adobo marinade,other
244294,adobo mojado   wet rub for meats and poultry,other
240712,adobo pork chops,dinner
376862,adobo rice with beans and tomato,other
488821,adobo rubbed thanksgiving turkey,dinner
442098,adobo seasoning,other
456660,adobo seasoning   delicioso style,other
424551,adobo seasoning   salt free,other
156219,adobo sirloin,dinner
62991,adobo steak,dinner
374461,adobo style shrimp  filipino,dinner
113458,adobo  garlic   parmesan potato oven fries,other
135216,adobo  salsa   parmesan chicken  quick   easy,dinner
430413,adobo rubbed pork tenderloin,dinner
8223,adopted chili,dinner
396232,adopted deviled eggs,other
78456,adorable veggie melts,other
106132,adriana  s mashed potato in tortillas,other
158915,adriana s mexican rice,other
95239,adriana s pasta pie,dinner
435110,adrianna   emilia s greek salad dressing,other
99864,adriatica prawns skiathos,other
254078,adrienne s chocolate chip cake,dessert
313725,adrienne s hot spinach and artichoke dip,other
3892,aduki bean stew,dinner
157582,adult beverage,drink
206136,adult cherry cola drink,drink
300355,adult chocolate milk,drink
292739,adult chocolate milk with spiced rum,drink
309161,adult chocolate smoothie,drink
373741,adult fruit salad    alcoholic  martinique    caribbean,other
205189,adult fruit salsa,other
147440,adult hot chocolate,drink
268065,adult mint hot chocolate  christmas nightcap,drink
368852,adult orange dreamsicle,drink
194687,adult orange splash,drink
11427,adult popcorn,other
281241,adult root beer float,drink
170594,adult root beer floats,drink
194689,adult strawberry pineapple punch cocktail,drink
351371,adult s cherry vanilla limeade,drink
267626,advance planning turkey gravy,other
298107,advantium   baked grouper with creole sauce,dinner
143786,adventurous spirit lemon infused rice,other
253004,advieh,other
430830,advieh   persian spice mix,other
229362,advocaat,drink
351422,advocaat  german eierlikor,drink
483996,adzhika  georgian style hot pepper relish,other
98942,adzuki and squash soup,other
291558,adzuki bean bake,other
500622,adzuki bean brownies  gluten free  vegan  macrobiotic,dessert
57566,adzuki bean soup,other
240608,adzuki bean stew,dinner
130044,adzuki bean stew with okra,dinner
377020,adzuki bean taco burrito filling,other
461841,adzuki aduki red bean cupcakes,dessert
373269,aeblegrod    danish applesauce,other
88840,aeblekage   danish applecake,dessert
373290,aeblekage    danish apple cake,dessert
429567,aebleskiver,breakfast
414783,aebleskiver  danish pancake balls,breakfast
232875,aebleskiver  round  filled danish pancakes,breakfast
334674,aebleskiver poffertjes,breakfast
264078,aebleskivers  danish pancakes,breakfast
434443,aeden s apple spice almond cookies  scd,dessert
415458,aegean beans,other
163258,aegean chicken,dinner
131977,aegean eggplant  aubergine   tomato orzo casserole,dinner
230060,aegean lamb with orzo,dinner
301973,aegean pasta salad,other
76537,aegean shrimp,other
42068,aegean shrimp anita,other
90983,aegean shrimp salad,other
423604,aeggkage  egg cake  danish baked omelet,breakfast
455187,aelplermagronen  swiss pasta,dinner
306739,aepfelkratzet  apple scramble,dessert
117996,aesop s fabled chicken,dinner
219104,afelia  pork in coriander   wine,dinner
58169,affogate al caffe,drink
189127,affogato,drink
456715,affogato latino,dessert
124855,affogato mocha,dessert
115199,affordable basic restaurant style tomato and macaroni soup,other
111370,affordable meatloaf,dinner
482020,afghan   style chicken  murgh,dinner
286022,afghan ambrosia   haf miwah,dessert
482344,afghan biscuits,dessert
16237,afghan dressing  or dip,other
500043,afghan eggs and tomato  tukhum bonjan or agay bonjan,breakfast
526265,afghan kabuli pulao,dinner
241632,afghan meat filled pasta  mantou,dinner
172729,afghan monkey,other
327601,afghan pesto,other
286116,afghan rice pilaf with chicken and yogurt   bor pilau,dinner
395373,afghan salad dressing,other
236780,afghan spinach appetizer dip,other
286617,afghan tea   an authentic family recipe,drink
435969,afghan tomato  cucumber and onion salad  salata,other
47751,afghani chicken tangri kawabs,dinner
465794,afghani chicken with spinach,dinner
126313,afghani cilantro chutney,other
398090,afghani inspired spinach dish,other
126307,afghani lamb and rice dish,dinner
499512,afghani meat and fish spice rub,other
499504,afghani naan  flatbread,other
425329,afghani nan khatai cardamom spiced cookies topped with pistacios,dessert
64652,afghanistan firnee  almond   cardamom cream pudding,dessert
50007,afghans,dessert
455926,african adobo spice mix,other
456085,african adobo rubbed tuna steaks,dinner
169561,african apricot chicken skewers,other
136381,african banana coconut bake,dessert
457019,african banana peanut cake,dessert
184070,african bean soup,dinner
189033,african beans,other
184008,african beans and potatoes,dinner
169464,african beef,dinner
447865,african beef curry,dinner
220202,african brew,drink
428080,african chicken,dinner
161309,african chicken and peanut stew,dinner
455721,african chicken curry,dinner
362224,african chicken curry in rich palm oil,dinner
229398,african chicken in spicy red sauce,dinner
191639,african chicken peanut butter soup,dinner
193974,african chicken peanut soup,dinner
428359,african chicken stew,dinner
455193,african chicken wings,other
120364,african chicken peanut soup,dinner
173339,african chop,dinner
232985,african chopped salad with yogurt and brown butter,other
456764,african coconut clusters,dessert
439814,african coconut curried chickpea soup,dinner
456087,african coffee cooler,drink
228680,african couscous salad,other
169669,african curry,dinner
457168,african curry powder,other
173242,african dessert,dessert
287939,african donuts,dessert
172783,african dried fruit chutney,other
455976,african fruit salad,other
135457,african fruit slush,drink
2155,african ginger cake,dessert
229599,african grilled chicken breast,dinner
7347,african groundnut  peanut  stew,dinner
229399,african groundnut stew,dinner
238377,african gumbo,dinner
353294,african haze tea latte,drink
172781,african hot sauce,other
292695,african lullaby,other
309952,african lullaby cocktail,drink
171625,african mango fool,dessert
171315,african meat potatoes casserole,dinner
309363,african millet salad with corn and peppers,other
454994,african mint chutney,other
173567,african obsession,dessert
173486,african okra soup,dinner
430263,african on acid,drink
455529,african orange spice salad,other
249625,african peanut and ginger chicken,dinner
85912,african peanut and squash stew,dinner
134741,african peanut butter candy,dessert
310203,african peanut butter sauce,other
172150,african peanut chicken soup,other
25020,african peanut dipping sauce,other
141617,african peanut soup,other
130759,african peanut soup with mustard greens,other
335971,african peanut stew,dinner
170021,african peanut stew  elephant stew,dinner
337231,african peanut tomato soup,other
336166,african pearl barley pumpkin pot,other
184074,african pineapple peanut stew,dinner
29137,african piri   piri kabobs,other
155437,african pork and peanut stew,dinner
173753,african potato and collard green stew,dinner
375091,african potato stew,dinner
457028,african red beans,other
52178,african red dip,other
456094,african rice balls,other
283786,african rice dinner,dinner
78025,african salad,other
238710,african samosa bread,other
457143,african saucy chicken,dinner
457135,african spice rubbed drumsticks with banana boats,dinner
71550,african spiced vegetable salad,other
309722,african spinach,other
348276,african spinach and peanut butter stew,dinner
170066,african split pea soup,other
141308,african style broccoli,other
177987,african style chicken peanut soup with potatoes,dinner
456733,african style grilled peanut butter chicken,dinner
269396,african style rice,other
83325,african style turkey on couscous  crock pot,dinner
310122,african supper,dinner
252532,african sweet potato and peanut soup,other
337593,african sweet potato and peanut stew,dinner
457063,african sweet potato pudding,dessert
455547,african sweet potato stew  vegetarian,dinner
127166,african tilapia,dinner
93298,african tomato sauce,other
455887,african tropical fruit salad,other
170033,african vegetable stew,dinner
293780,african yam and peanut soup,other
212625,african yam stew,dinner
405724,african inspired stew,dinner
143286,african spiced broccoli and cauliflower salad,other
172806,african spiced cauliflower and carrot salad,other
128796,african style braised chicken in peanut sauce  crock pot,dinner
504294,african style shish kebab,dinner
221763,afrikaanse stoofschotel,dinner
289376,afrikaner chops,other
346519,afro dog,other
410833,after   school health snacks for kids,other
261374,after 8 shooter,drink
183929,after christmas quiche,breakfast
55090,after dinner coffee,drink
322039,after dinner milky way cappuccino  adult,drink
216271,after dinner mint,dessert
170081,after dinner wontons,other
164035,after easter layered salad,other
238219,after eight,other
303712,after eight shooter,drink
339553,after hours cappuccino,drink
14448,after party,drink
535282,after school apple dip,other
172201,after school butterscotch brownies,dessert
